﻿#,"REDCap MLM"
#,"v16.1.6"
#,"2026-04-14 17:11:52"
#,"How to use this file: Any information above the column title row is purely informational and will be ignored during import. The column title row must remain intact, i.e. the row 'section,type,name,index,kind,text' (the delimiter can be either comma, as shown, or semicolon or tab) and be the first non-empty line that is not staring with # (denoting comments). The essential lines are those with 'translation' or 'value' in the 'kind' column. In these lines, the translation (or value) in the 'text' column can be edited. All other lines (except the 'hash' kind. see below) are ignored when the file is imported. Do not change the contents of the 'section', 'type', 'name', 'index', and 'kind' columns at all. Furthermore, subsets of this file can be created and used at will, as long as the rules layed out above are observed. The 'hash'-kind rows are not essential, but assist in tracking if a default value has changed since the file was created, and thus a translation may be out of date. During an import operation, a best-effort approach is taken. Any items that cannot be matched during import will be silently ignored. Thus, a cross-project import of field translations would only work for fields of the same name."
#,
section,type,name,index,kind,text
fieldTranslations,header,consent_date,,hash,"3626efd8a8"
fieldTranslations,header,consent_date,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>CONTRAT DE PARTICIPATION</strong></p>"
fieldTranslations,label,consent_date,,hash,"f8011ceb53"
fieldTranslations,label,consent_date,,translation,"Date du consentement :"
fieldTranslations,note,consent_date,,hash,"d7e5fe50fe"
fieldTranslations,note,consent_date,,translation,"JJ-MM-AAAA"
fieldTranslations,label,consent_study_id,,hash,"fdb60a8d59"
fieldTranslations,label,consent_study_id,,translation,"Numéro d'identification de l'étude :"
fieldTranslations,label,consent_fullname,,hash,"32a6c77c54"
fieldTranslations,label,consent_fullname,,translation,"Nom complet du participant :"
fieldTranslations,note,consent_fullname,,hash,"30a3972fc3"
fieldTranslations,note,consent_fullname,,translation,"Nom complet tel qu'il apparaît sur le document d'identification"
fieldTranslations,label,consent_confirmation,,hash,"627847878d"
fieldTranslations,label,consent_confirmation,,translation,"Confirmation du participant"
fieldTranslations,enum,consent_confirmation,1,hash,"1f5472e9b1"
fieldTranslations,enum,consent_confirmation,1,translation,"Je comprends que la signature électronique de ce formulaire équivaut à une signature manuscrite sur un document papier."
fieldTranslations,label,consent_signature,,hash,"d0f506c3ca"
fieldTranslations,label,consent_signature,,translation,"Signature du participant "
fieldTranslations,header,consent_staff_name,,hash,"db1f6291f3"
fieldTranslations,header,consent_staff_name,,translation,"<div class=""rich-text-field-label""><p><p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>MEMBRE DU PERSONNEL ADMINISTRANT LE CONSENTEMENT</strong></p></p></div>"
fieldTranslations,label,consent_staff_name,,hash,"3b41a80eb4"
fieldTranslations,label,consent_staff_name,,translation,"Nom du membre du personnel :"
fieldTranslations,note,consent_staff_name,,hash,"9b1458893f"
fieldTranslations,note,consent_staff_name,,translation,"Nom et prénom"
fieldTranslations,label,consent_staff_signature,,hash,"0e7ff2ed1e"
fieldTranslations,label,consent_staff_signature,,translation,"Signature du membre du personnel :"
fieldTranslations,header,consent_audio_validation,,hash,"75e130cc69"
fieldTranslations,header,consent_audio_validation,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>CONFIRMATION AUDIO DU CONSENTEMENT</strong></p>"
fieldTranslations,label,consent_audio_validation,,hash,"4063a635f7"
fieldTranslations,label,consent_audio_validation,,translation,"Liste de contrôle pour la validation audio du consentement"
fieldTranslations,enum,consent_audio_validation,1,hash,"ec8d0081a7"
fieldTranslations,enum,consent_audio_validation,1,translation,"Date d'administration du consentement"
fieldTranslations,enum,consent_audio_validation,2,hash,"c8b63ec92d"
fieldTranslations,enum,consent_audio_validation,2,translation,"Un chercheur confirme verbalement son identité"
fieldTranslations,enum,consent_audio_validation,3,hash,"4f3d6aa357"
fieldTranslations,enum,consent_audio_validation,3,translation,"Étude de recherche intitulée"
fieldTranslations,enum,consent_audio_validation,4,hash,"a8ba9fffe8"
fieldTranslations,enum,consent_audio_validation,4,translation,"Le participant confirme verbalement son identité et sa participation à l'étude"
fieldTranslations,enum,consent_audio_validation,5,hash,"e206a8e750"
fieldTranslations,enum,consent_audio_validation,5,translation,"Qualité du fichier audio vérifiée avant la mise en ligne"
fieldTranslations,label,consent_audio,,hash,"71b837609f"
fieldTranslations,label,consent_audio,,translation,"Vérification audio"
fieldTranslations,label,consent_version,,hash,"a448eca914"
fieldTranslations,label,consent_version,,translation,"Consentement à l'étude - Instrument principal, version 3.0, publiée en janvier 2026
Normes phénotypiques H3ABioNet & H3Africa"
fieldTranslations,header,study_consent_complete,,hash,"c91e0b9151"
fieldTranslations,header,study_consent_complete,,translation,"Statut du formulaire"
fieldTranslations,label,study_consent_complete,,hash,"fc84b4a6d8"
fieldTranslations,label,study_consent_complete,,translation,"Complet?"
fieldTranslations,enum,study_consent_complete,0,hash,"387fd1bbc1"
fieldTranslations,enum,study_consent_complete,0,translation,"Incomplet"
fieldTranslations,enum,study_consent_complete,1,hash,"eb27a190c0"
fieldTranslations,enum,study_consent_complete,1,translation,"Non vérifié"
fieldTranslations,enum,study_consent_complete,2,hash,"1f5a1abf2f"
fieldTranslations,enum,study_consent_complete,2,translation,"Complet"
fieldTranslations,header,consent_withdrawal_date,,hash,"cc26466508"
fieldTranslations,header,consent_withdrawal_date,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>RETRAIT DU CONSENTEMENT</strong></p>"
fieldTranslations,label,consent_withdrawal_date,,hash,"562b8ece08"
fieldTranslations,label,consent_withdrawal_date,,translation,"Date de retrait :"
fieldTranslations,note,consent_withdrawal_date,,hash,"d7e5fe50fe"
fieldTranslations,note,consent_withdrawal_date,,translation,"JJ-MM-AAAA"
fieldTranslations,label,consent_withdrawal_type,,hash,"6323cd01db"
fieldTranslations,label,consent_withdrawal_type,,translation,"Souhaitez-vous retirer votre consentement à participer à l'ensemble ou à des parties de l'étude ?"
fieldTranslations,enum,consent_withdrawal_type,1,hash,"f4fabf2130"
fieldTranslations,enum,consent_withdrawal_type,1,translation,"Retrait complet"
fieldTranslations,enum,consent_withdrawal_type,2,hash,"2976fb260a"
fieldTranslations,enum,consent_withdrawal_type,2,translation,"Retrait partiel"
fieldTranslations,label,consent_partialwithdrawal,,hash,"45d6e2f2a2"
fieldTranslations,label,consent_partialwithdrawal,,translation,"Veuillez indiquer pour quelle(s) partie(s) de l'étude vous souhaitez retirer votre consentement :"
fieldTranslations,label,consent_withdraw_rsn,,hash,"be70cbe111"
fieldTranslations,label,consent_withdraw_rsn,,translation,"Raison(s) du retrait du consentement : Le participant n'est pas obligé de fournir une raison ; si aucune raison n'est donnée, veuillez inscrire << aucune raison donnée >>."
fieldTranslations,label,consent_withdraw_sign,,hash,"d0f506c3ca"
fieldTranslations,label,consent_withdraw_sign,,translation,"Signature du participant "
fieldTranslations,header,consent_withdraw_staff,,hash,"cae04b67b0"
fieldTranslations,header,consent_withdraw_staff,,translation,"<div class=""rich-text-field-label""><p><p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>MEMBRE DU PERSONNEL MENANT L'ÉTUDE PROCESSUS DE RETRAIT</strong></p></p></div>"
fieldTranslations,label,consent_withdraw_staff,,hash,"e3d2e4b505"
fieldTranslations,label,consent_withdraw_staff,,translation,"Nom du membre du personnel :"
fieldTranslations,note,consent_withdraw_staff,,hash,"eeb692087d"
fieldTranslations,note,consent_withdraw_staff,,translation,"Nom et prénom"
fieldTranslations,label,consent_withdraw_staffrole,,hash,"87799a8b5c"
fieldTranslations,label,consent_withdraw_staffrole,,translation,"Fonction du membre du personnel"
fieldTranslations,label,consent_withdraw_staffsign,,hash,"149ed8c484"
fieldTranslations,label,consent_withdraw_staffsign,,translation,"Signature du membre du personnel :"
fieldTranslations,label,withdrawal_version,,hash,"f797028a75"
fieldTranslations,label,withdrawal_version,,translation,"Retrait - Core Instrument version 3.0 publié en janvier 2026"
fieldTranslations,header,withdrawal_of_study_consent_complete,,hash,"c91e0b9151"
fieldTranslations,header,withdrawal_of_study_consent_complete,,translation,"Statut du formulaire"
fieldTranslations,label,withdrawal_of_study_consent_complete,,hash,"fc84b4a6d8"
fieldTranslations,label,withdrawal_of_study_consent_complete,,translation,"Complet?"
fieldTranslations,enum,withdrawal_of_study_consent_complete,0,hash,"387fd1bbc1"
fieldTranslations,enum,withdrawal_of_study_consent_complete,0,translation,"Incomplet"
fieldTranslations,enum,withdrawal_of_study_consent_complete,1,hash,"eb27a190c0"
fieldTranslations,enum,withdrawal_of_study_consent_complete,1,translation,"Non vérifié"
fieldTranslations,enum,withdrawal_of_study_consent_complete,2,hash,"1f5a1abf2f"
fieldTranslations,enum,withdrawal_of_study_consent_complete,2,translation,"Complet"
fieldTranslations,label,enrol_date,,hash,"2c69033686"
fieldTranslations,label,enrol_date,,translation,"La date d'inscription du participant:"
fieldTranslations,note,enrol_date,,hash,"d7e5fe50fe"
fieldTranslations,note,enrol_date,,translation,"JJ-MM-AAAA"
fieldTranslations,header,dob,,hash,"f5c1e810d8"
fieldTranslations,header,dob,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>DÉMOGRAPHIE</strong></p>"
fieldTranslations,label,dob,,hash,"2010963af4"
fieldTranslations,label,dob,,translation,"Quelle est la date de naissance du participant ?"
fieldTranslations,note,dob,,hash,"d7e5fe50fe"
fieldTranslations,note,dob,,translation,"JJ-MM-AAAA"
fieldTranslations,label,age_approx,,hash,"3374bbbca4"
fieldTranslations,label,age_approx,,translation,"Quel âge a environ le participant ? SEULEMENT si date de naissance inconnue)"
fieldTranslations,note,age_approx,,hash,"00514d33b5"
fieldTranslations,note,age_approx,,translation,"Entrez un nombre entier et sélectionnez les unités de mesure"
fieldTranslations,label,age_approxunits,,hash,"9e4f617885"
fieldTranslations,label,age_approxunits,,translation,"Âge approximatif mesuré en :"
fieldTranslations,enum,age_approxunits,1,hash,"96f997bcec"
fieldTranslations,enum,age_approxunits,1,translation,"Années"
fieldTranslations,enum,age_approxunits,2,hash,"200dcdce9b"
fieldTranslations,enum,age_approxunits,2,translation,"Mois"
fieldTranslations,enum,age_approxunits,3,hash,"7d75266a53"
fieldTranslations,enum,age_approxunits,3,translation,"Semaines"
fieldTranslations,enum,age_approxunits,4,hash,"f6bb0f468a"
fieldTranslations,enum,age_approxunits,4,translation,"Jours"
fieldTranslations,label,agecalc,,hash,"60c85994a3"
fieldTranslations,label,agecalc,,translation,"Âge calculé en années :"
fieldTranslations,label,sex,,hash,"8130475966"
fieldTranslations,label,sex,,translation,"Quel était le sexe biologique du participant à la naissance ?"
fieldTranslations,enum,sex,1,hash,"3f3a489c72"
fieldTranslations,enum,sex,1,translation,"Mâle"
fieldTranslations,enum,sex,2,hash,"b7c17e97d3"
fieldTranslations,enum,sex,2,translation,"Femelle"
fieldTranslations,enum,sex,3,hash,"6e6a6f2086"
fieldTranslations,enum,sex,3,translation,"Autre"
fieldTranslations,label,cob,,hash,"a6f121f3f6"
fieldTranslations,label,cob,,translation,"Dans quel pays le participant est-il né ?"
fieldTranslations,enum,cob,4,hash,"c691536877"
fieldTranslations,enum,cob,4,translation,"Afghanistan"
fieldTranslations,enum,cob,248,hash,"065154080d"
fieldTranslations,enum,cob,248,translation,"Îles Åland"
fieldTranslations,enum,cob,8,hash,"79b9d273ac"
fieldTranslations,enum,cob,8,translation,"Albanie"
fieldTranslations,enum,cob,12,hash,"bd6acc8626"
fieldTranslations,enum,cob,12,translation,"Algérie"
fieldTranslations,enum,cob,16,hash,"ca0b36fec7"
fieldTranslations,enum,cob,16,translation,"Samoa américaines"
fieldTranslations,enum,cob,20,hash,"9d3bd1fb52"
fieldTranslations,enum,cob,20,translation,"Andorre"
fieldTranslations,enum,cob,24,hash,"a42522a0cd"
fieldTranslations,enum,cob,24,translation,"Angola"
fieldTranslations,enum,cob,660,hash,"5722849f2c"
fieldTranslations,enum,cob,660,translation,"Anguilla"
fieldTranslations,enum,cob,10,hash,"00f33fc530"
fieldTranslations,enum,cob,10,translation,"Antarctique"
fieldTranslations,enum,cob,28,hash,"530670dca7"
fieldTranslations,enum,cob,28,translation,"Antigua-et-Barbuda"
fieldTranslations,enum,cob,32,hash,"354bf98925"
fieldTranslations,enum,cob,32,translation,"Argentine"
fieldTranslations,enum,cob,51,hash,"5f4599daa3"
fieldTranslations,enum,cob,51,translation,"Arménie"
fieldTranslations,enum,cob,533,hash,"f3a826101b"
fieldTranslations,enum,cob,533,translation,"Aruba"
fieldTranslations,enum,cob,36,hash,"ceafb51e2b"
fieldTranslations,enum,cob,36,translation,"Australie"
fieldTranslations,enum,cob,40,hash,"593905b319"
fieldTranslations,enum,cob,40,translation,"Autriche"
fieldTranslations,enum,cob,31,hash,"213598a7e9"
fieldTranslations,enum,cob,31,translation,"Azerbaïdjan"
fieldTranslations,enum,cob,44,hash,"51febd1b17"
fieldTranslations,enum,cob,44,translation,"Bahamas (les)"
fieldTranslations,enum,cob,48,hash,"3ae11c725c"
fieldTranslations,enum,cob,48,translation,"Bahreïn"
fieldTranslations,enum,cob,50,hash,"fa6c3752cd"
fieldTranslations,enum,cob,50,translation,"Bangladesh"
fieldTranslations,enum,cob,52,hash,"93409af2f2"
fieldTranslations,enum,cob,52,translation,"Barbade"
fieldTranslations,enum,cob,112,hash,"027a12c2fc"
fieldTranslations,enum,cob,112,translation,"Biélorussie"
fieldTranslations,enum,cob,56,hash,"5cb4c9d828"
fieldTranslations,enum,cob,56,translation,"Belgique"
fieldTranslations,enum,cob,84,hash,"42ab0c94a1"
fieldTranslations,enum,cob,84,translation,"Bélize"
fieldTranslations,enum,cob,204,hash,"373616e39f"
fieldTranslations,enum,cob,204,translation,"Bénin"
fieldTranslations,enum,cob,60,hash,"027ed37f00"
fieldTranslations,enum,cob,60,translation,"Bermudes"
fieldTranslations,enum,cob,64,hash,"bb2254a806"
fieldTranslations,enum,cob,64,translation,"Bhoutan"
fieldTranslations,enum,cob,68,hash,"cfb45044f8"
fieldTranslations,enum,cob,68,translation,"Bolivie (État plurinational de)"
fieldTranslations,enum,cob,535,hash,"96744d827a"
fieldTranslations,enum,cob,535,translation,"Bonaire, Saint-Eustache et Saba"
fieldTranslations,enum,cob,70,hash,"62ac59b725"
fieldTranslations,enum,cob,70,translation,"Bosnie-Herzégovine"
fieldTranslations,enum,cob,72,hash,"180c89bf50"
fieldTranslations,enum,cob,72,translation,"Botswana"
fieldTranslations,enum,cob,74,hash,"290125ef9f"
fieldTranslations,enum,cob,74,translation,"Île Bouvet"
fieldTranslations,enum,cob,76,hash,"37497aa5a2"
fieldTranslations,enum,cob,76,translation,"Brésil"
fieldTranslations,enum,cob,86,hash,"80aa352c09"
fieldTranslations,enum,cob,86,translation,"Territoire britannique de l'océan Indien (le)"
fieldTranslations,enum,cob,96,hash,"d1a7130e0a"
fieldTranslations,enum,cob,96,translation,"Brunéi Darussalam"
fieldTranslations,enum,cob,100,hash,"5c77726358"
fieldTranslations,enum,cob,100,translation,"Bulgarie"
fieldTranslations,enum,cob,854,hash,"e71b56d923"
fieldTranslations,enum,cob,854,translation,"Burkina Faso"
fieldTranslations,enum,cob,108,hash,"4617585b87"
fieldTranslations,enum,cob,108,translation,"Burundi"
fieldTranslations,enum,cob,132,hash,"07dee45ea5"
fieldTranslations,enum,cob,132,translation,"Cap-Vert"
fieldTranslations,enum,cob,116,hash,"314ccd964e"
fieldTranslations,enum,cob,116,translation,"Cambodge"
fieldTranslations,enum,cob,120,hash,"73a7ddd505"
fieldTranslations,enum,cob,120,translation,"Cameroun"
fieldTranslations,enum,cob,124,hash,"cd6a7b8768"
fieldTranslations,enum,cob,124,translation,"Canada"
fieldTranslations,enum,cob,136,hash,"3813365384"
fieldTranslations,enum,cob,136,translation,"Îles Caïmans (les)"
fieldTranslations,enum,cob,140,hash,"b74799792b"
fieldTranslations,enum,cob,140,translation,"République centrafricaine (la)"
fieldTranslations,enum,cob,148,hash,"6c6b1b2b3e"
fieldTranslations,enum,cob,148,translation,"Tchad"
fieldTranslations,enum,cob,152,hash,"349507e41d"
fieldTranslations,enum,cob,152,translation,"Chili"
fieldTranslations,enum,cob,156,hash,"d2eaf2aa15"
fieldTranslations,enum,cob,156,translation,"Chine"
fieldTranslations,enum,cob,162,hash,"c6dfa97a61"
fieldTranslations,enum,cob,162,translation,"Île Christmas"
fieldTranslations,enum,cob,166,hash,"b9323ac6ad"
fieldTranslations,enum,cob,166,translation,"Îles Cocos (Keeling) (les)"
fieldTranslations,enum,cob,170,hash,"2f73739960"
fieldTranslations,enum,cob,170,translation,"Colombie"
fieldTranslations,enum,cob,174,hash,"1f138f89ce"
fieldTranslations,enum,cob,174,translation,"Comores (les)"
fieldTranslations,enum,cob,180,hash,"cf37520320"
fieldTranslations,enum,cob,180,translation,"Congo (République démocratique du)"
fieldTranslations,enum,cob,178,hash,"f8e6ff41e6"
fieldTranslations,enum,cob,178,translation,"Congo (le)"
fieldTranslations,enum,cob,184,hash,"2c2a14126b"
fieldTranslations,enum,cob,184,translation,"Îles Cook (les)"
fieldTranslations,enum,cob,188,hash,"1bf429f940"
fieldTranslations,enum,cob,188,translation,"Costa Rica"
fieldTranslations,enum,cob,384,hash,"b218299230"
fieldTranslations,enum,cob,384,translation,"Côte d'Ivoire"
fieldTranslations,enum,cob,191,hash,"d7e0453bb4"
fieldTranslations,enum,cob,191,translation,"Croatie"
fieldTranslations,enum,cob,192,hash,"c484b137e2"
fieldTranslations,enum,cob,192,translation,"Cuba"
fieldTranslations,enum,cob,531,hash,"9461dd94eb"
fieldTranslations,enum,cob,531,translation,"Curaçao"
fieldTranslations,enum,cob,196,hash,"852addab90"
fieldTranslations,enum,cob,196,translation,"Chypre"
fieldTranslations,enum,cob,203,hash,"045e2f1d6c"
fieldTranslations,enum,cob,203,translation,"Tchéquie"
fieldTranslations,enum,cob,208,hash,"89da124e04"
fieldTranslations,enum,cob,208,translation,"Danemark"
fieldTranslations,enum,cob,262,hash,"60a8b0c6de"
fieldTranslations,enum,cob,262,translation,"Djibouti"
fieldTranslations,enum,cob,212,hash,"bc1cd4f07d"
fieldTranslations,enum,cob,212,translation,"Dominique"
fieldTranslations,enum,cob,214,hash,"5eadc2cbb7"
fieldTranslations,enum,cob,214,translation,"République dominicaine (la)"
fieldTranslations,enum,cob,218,hash,"09f199d251"
fieldTranslations,enum,cob,218,translation,"Équateur"
fieldTranslations,enum,cob,818,hash,"1c39abf68e"
fieldTranslations,enum,cob,818,translation,"Egypte"
fieldTranslations,enum,cob,222,hash,"259a6e935b"
fieldTranslations,enum,cob,222,translation,"Salvador"
fieldTranslations,enum,cob,226,hash,"80eaf3087b"
fieldTranslations,enum,cob,226,translation,"Guinée équatoriale"
fieldTranslations,enum,cob,232,hash,"18740af5bc"
fieldTranslations,enum,cob,232,translation,"Érythrée"
fieldTranslations,enum,cob,233,hash,"f0a96da3f8"
fieldTranslations,enum,cob,233,translation,"Estonie"
fieldTranslations,enum,cob,748,hash,"16cc7f843a"
fieldTranslations,enum,cob,748,translation,"Eswatini"
fieldTranslations,enum,cob,231,hash,"3d91f7631b"
fieldTranslations,enum,cob,231,translation,"Ethiopie"
fieldTranslations,enum,cob,238,hash,"f90b4d69d4"
fieldTranslations,enum,cob,238,translation,"Îles Falkland (les) [Malvinas]"
fieldTranslations,enum,cob,234,hash,"da150950b9"
fieldTranslations,enum,cob,234,translation,"Îles Féroé (les)"
fieldTranslations,enum,cob,242,hash,"bbb7ef7f2e"
fieldTranslations,enum,cob,242,translation,"Fidji"
fieldTranslations,enum,cob,246,hash,"c909b138eb"
fieldTranslations,enum,cob,246,translation,"Finlande"
fieldTranslations,enum,cob,250,hash,"e3772ac4b4"
fieldTranslations,enum,cob,250,translation,"France"
fieldTranslations,enum,cob,254,hash,"07090aa7d6"
fieldTranslations,enum,cob,254,translation,"Guyane française"
fieldTranslations,enum,cob,258,hash,"40f39cdcd3"
fieldTranslations,enum,cob,258,translation,"Polynésie française"
fieldTranslations,enum,cob,260,hash,"b74cb1d6c6"
fieldTranslations,enum,cob,260,translation,"Terres australes françaises (les)"
fieldTranslations,enum,cob,266,hash,"a06dcd7132"
fieldTranslations,enum,cob,266,translation,"Gabon"
fieldTranslations,enum,cob,270,hash,"e1a6c8235f"
fieldTranslations,enum,cob,270,translation,"Gambie (la)"
fieldTranslations,enum,cob,268,hash,"9113c6c0c1"
fieldTranslations,enum,cob,268,translation,"Géorgie"
fieldTranslations,enum,cob,276,hash,"17d53e0e6a"
fieldTranslations,enum,cob,276,translation,"Allemagne"
fieldTranslations,enum,cob,288,hash,"317dbac907"
fieldTranslations,enum,cob,288,translation,"Ghana"
fieldTranslations,enum,cob,292,hash,"e51335897c"
fieldTranslations,enum,cob,292,translation,"Gibraltar"
fieldTranslations,enum,cob,300,hash,"4902a456ca"
fieldTranslations,enum,cob,300,translation,"Grèce"
fieldTranslations,enum,cob,304,hash,"1ba0cfa550"
fieldTranslations,enum,cob,304,translation,"Groenland"
fieldTranslations,enum,cob,308,hash,"dbf2a2da64"
fieldTranslations,enum,cob,308,translation,"Grenade"
fieldTranslations,enum,cob,312,hash,"f0f524ff3b"
fieldTranslations,enum,cob,312,translation,"Guadeloupe"
fieldTranslations,enum,cob,316,hash,"f8aa3a934e"
fieldTranslations,enum,cob,316,translation,"Guam"
fieldTranslations,enum,cob,320,hash,"11760e1aac"
fieldTranslations,enum,cob,320,translation,"Guatemala"
fieldTranslations,enum,cob,831,hash,"180c97abdb"
fieldTranslations,enum,cob,831,translation,"Guernesey"
fieldTranslations,enum,cob,324,hash,"b47b54fd3a"
fieldTranslations,enum,cob,324,translation,"Guinée"
fieldTranslations,enum,cob,624,hash,"b07cb9a2b2"
fieldTranslations,enum,cob,624,translation,"Guinée-Bissau"
fieldTranslations,enum,cob,328,hash,"bc88a24030"
fieldTranslations,enum,cob,328,translation,"Guyane"
fieldTranslations,enum,cob,332,hash,"a4842f0234"
fieldTranslations,enum,cob,332,translation,"Haïti"
fieldTranslations,enum,cob,334,hash,"130447083d"
fieldTranslations,enum,cob,334,translation,"Île Heard et îles McDonald"
fieldTranslations,enum,cob,336,hash,"7b7bd4801d"
fieldTranslations,enum,cob,336,translation,"Saint-Siège (le)"
fieldTranslations,enum,cob,340,hash,"5aa588714a"
fieldTranslations,enum,cob,340,translation,"Honduras"
fieldTranslations,enum,cob,344,hash,"2f488ffc82"
fieldTranslations,enum,cob,344,translation,"Hong Kong"
fieldTranslations,enum,cob,348,hash,"f14e46ce7d"
fieldTranslations,enum,cob,348,translation,"Hongrie"
fieldTranslations,enum,cob,352,hash,"b3c92eecf0"
fieldTranslations,enum,cob,352,translation,"Islande"
fieldTranslations,enum,cob,356,hash,"967ce367d8"
fieldTranslations,enum,cob,356,translation,"Inde"
fieldTranslations,enum,cob,360,hash,"35536a41b2"
fieldTranslations,enum,cob,360,translation,"Indonésie"
fieldTranslations,enum,cob,364,hash,"b958943e06"
fieldTranslations,enum,cob,364,translation,"Iran (République islamique d')"
fieldTranslations,enum,cob,368,hash,"1aed9ecc6e"
fieldTranslations,enum,cob,368,translation,"Irak"
fieldTranslations,enum,cob,372,hash,"eb2131ece0"
fieldTranslations,enum,cob,372,translation,"Irlande"
fieldTranslations,enum,cob,833,hash,"76733f338b"
fieldTranslations,enum,cob,833,translation,"Île de Man"
fieldTranslations,enum,cob,376,hash,"4c197dfd67"
fieldTranslations,enum,cob,376,translation,"Israël"
fieldTranslations,enum,cob,380,hash,"ad79ef0f07"
fieldTranslations,enum,cob,380,translation,"Italie"
fieldTranslations,enum,cob,388,hash,"5eedd6a16a"
fieldTranslations,enum,cob,388,translation,"Jamaïque"
fieldTranslations,enum,cob,392,hash,"fcf29f6cad"
fieldTranslations,enum,cob,392,translation,"Japon"
fieldTranslations,enum,cob,832,hash,"ff4636d0ca"
fieldTranslations,enum,cob,832,translation,"Jersey"
fieldTranslations,enum,cob,400,hash,"674027e17b"
fieldTranslations,enum,cob,400,translation,"Jordanie"
fieldTranslations,enum,cob,398,hash,"2f36b6bb18"
fieldTranslations,enum,cob,398,translation,"Kazakhstan"
fieldTranslations,enum,cob,404,hash,"a84f56f2e6"
fieldTranslations,enum,cob,404,translation,"Kenya"
fieldTranslations,enum,cob,296,hash,"3f57adf2c0"
fieldTranslations,enum,cob,296,translation,"Kiribati"
fieldTranslations,enum,cob,408,hash,"87c5b6261c"
fieldTranslations,enum,cob,408,translation,"Corée (République populaire démocratique de)"
fieldTranslations,enum,cob,410,hash,"a436f451ca"
fieldTranslations,enum,cob,410,translation,"Corée (République de)"
fieldTranslations,enum,cob,414,hash,"93295b0c76"
fieldTranslations,enum,cob,414,translation,"Koweit"
fieldTranslations,enum,cob,417,hash,"c78791a3f0"
fieldTranslations,enum,cob,417,translation,"Kirghizistan"
fieldTranslations,enum,cob,418,hash,"a8fc2394e1"
fieldTranslations,enum,cob,418,translation,"République démocratique populaire lao (la)"
fieldTranslations,enum,cob,428,hash,"c5f5bb3b35"
fieldTranslations,enum,cob,428,translation,"Lettonie"
fieldTranslations,enum,cob,422,hash,"5caa7f811b"
fieldTranslations,enum,cob,422,translation,"Liban"
fieldTranslations,enum,cob,426,hash,"93b12bf57f"
fieldTranslations,enum,cob,426,translation,"Lesotho"
fieldTranslations,enum,cob,430,hash,"1ed5dd9d83"
fieldTranslations,enum,cob,430,translation,"Libéria"
fieldTranslations,enum,cob,434,hash,"55949d4c16"
fieldTranslations,enum,cob,434,translation,"Libye"
fieldTranslations,enum,cob,438,hash,"b0ddce0f54"
fieldTranslations,enum,cob,438,translation,"Liechtenstein"
fieldTranslations,enum,cob,440,hash,"74a788cee2"
fieldTranslations,enum,cob,440,translation,"Lituanie"
fieldTranslations,enum,cob,442,hash,"5076721c40"
fieldTranslations,enum,cob,442,translation,"Luxembourg"
fieldTranslations,enum,cob,446,hash,"918c53a2d6"
fieldTranslations,enum,cob,446,translation,"Macao"
fieldTranslations,enum,cob,450,hash,"f92bcb6a06"
fieldTranslations,enum,cob,450,translation,"Madagascar"
fieldTranslations,enum,cob,454,hash,"0ce65b26dc"
fieldTranslations,enum,cob,454,translation,"Malawi"
fieldTranslations,enum,cob,458,hash,"ff3ea3bec1"
fieldTranslations,enum,cob,458,translation,"Malaisie"
fieldTranslations,enum,cob,462,hash,"213cb20450"
fieldTranslations,enum,cob,462,translation,"Maldives"
fieldTranslations,enum,cob,466,hash,"daa6a489db"
fieldTranslations,enum,cob,466,translation,"Mali"
fieldTranslations,enum,cob,470,hash,"1a591a3e91"
fieldTranslations,enum,cob,470,translation,"Malte"
fieldTranslations,enum,cob,584,hash,"30ee459c0f"
fieldTranslations,enum,cob,584,translation,"Îles Marshall (les)"
fieldTranslations,enum,cob,474,hash,"66f1a98a95"
fieldTranslations,enum,cob,474,translation,"Martinique"
fieldTranslations,enum,cob,478,hash,"85fa355bdb"
fieldTranslations,enum,cob,478,translation,"Mauritanie"
fieldTranslations,enum,cob,480,hash,"26160d23fb"
fieldTranslations,enum,cob,480,translation,"Maurice"
fieldTranslations,enum,cob,175,hash,"dcc64425ee"
fieldTranslations,enum,cob,175,translation,"Mayotte"
fieldTranslations,enum,cob,484,hash,"41937b20fb"
fieldTranslations,enum,cob,484,translation,"Mexique"
fieldTranslations,enum,cob,583,hash,"2a6167b7e5"
fieldTranslations,enum,cob,583,translation,"Micronésie (États fédérés de)"
fieldTranslations,enum,cob,498,hash,"f2ce8f92b2"
fieldTranslations,enum,cob,498,translation,"Moldavie (République de)"
fieldTranslations,enum,cob,492,hash,"35ab1c3de6"
fieldTranslations,enum,cob,492,translation,"Monaco"
fieldTranslations,enum,cob,496,hash,"f54da380ba"
fieldTranslations,enum,cob,496,translation,"Mongolie"
fieldTranslations,enum,cob,499,hash,"479fb34bdb"
fieldTranslations,enum,cob,499,translation,"Monténégro"
fieldTranslations,enum,cob,500,hash,"35f005157c"
